date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,week,weekly_avg_cpu,cpu_rolling_avg_7d,cpu_lag_1,month,quarter
2023-03-23,East US,Storage,74,1429,353,111.59,0.92,0,12,66.0,68.28571428571429,76.0,3,1
2023-03-23,East US,Container,54,726,388,111.59,0.92,0,12,66.0,65.0,74.0,3,1
2023-03-23,West US,VM,77,764,333,111.59,0.92,0,12,75.38095238095238,77.85714285714286,79.0,3,1
2023-03-23,West US,Storage,68,1900,412,111.59,0.92,0,12,75.38095238095238,75.85714285714286,77.0,3,1
2023-03-23,West US,Container,73,1749,330,111.59,0.92,0,12,75.38095238095238,78.42857142857143,68.0,3,1
2023-03-23,North Europe,VM,61,975,485,111.59,0.92,0,12,71.0952380952381,68.28571428571429,50.0,3,1
2023-03-23,North Europe,Storage,75,1800,355,111.59,0.92,0,12,71.0952380952381,65.85714285714286,61.0,3,1
2023-03-23,North Europe,Container,75,689,362,111.59,0.92,0,12,71.0952380952381,67.85714285714286,75.0,3,1
2023-03-23,Southeast Asia,VM,83,540,274,111.59,0.92,0,12,72.04761904761905,72.0,80.0,3,1
2023-03-23,Southeast Asia,Storage,72,1699,349,111.59,0.92,0,12,72.04761904761905,74.14285714285714,83.0,3,1
2023-03-23,Southeast Asia,Container,66,1336,307,111.59,0.92,0,12,72.04761904761905,74.42857142857143,72.0,3,1
2023-03-24,East US,VM,60,1361,470,109.63,1.04,0,12,66.0,63.0,54.0,3,1
2023-03-24,East US,Storage,76,1430,488,109.63,1.04,0,12,66.0,66.57142857142857,60.0,3,1
2023-03-24,East US,Container,69,1392,471,109.63,1.04,0,12,66.0,65.57142857142857,76.0,3,1
2023-03-24,West US,VM,83,1589,447,109.63,1.04,0,12,75.38095238095238,79.71428571428571,73.0,3,1
2023-03-24,West US,Storage,77,1570,400,109.63,1.04,0,12,75.38095238095238,78.42857142857143,83.0,3,1
2023-03-24,West US,Container,69,623,200,109.63,1.04,0,12,75.38095238095238,75.14285714285714,77.0,3,1
2023-03-24,North Europe,VM,57,1354,327,109.63,1.04,0,12,71.0952380952381,63.857142857142854,75.0,3,1
2023-03-24,North Europe,Storage,52,1015,493,109.63,1.04,0,12,71.0952380952381,61.57142857142857,57.0,3,1
2023-03-24,North Europe,Container,64,1714,220,109.63,1.04,0,12,71.0952380952381,62.0,52.0,3,1
2023-03-24,Southeast Asia,VM,84,1836,316,109.63,1.04,0,12,72.04761904761905,76.85714285714286,66.0,3,1
2023-03-24,Southeast Asia,Storage,95,959,238,109.63,1.04,0,12,72.04761904761905,80.42857142857143,84.0,3,1
2023-03-24,Southeast Asia,Container,58,1344,406,109.63,1.04,0,12,72.04761904761905,76.85714285714286,95.0,3,1
2023-03-25,East US,VM,67,1638,424,108.22,1.19,1,12,66.0,68.0,69.0,3,1
2023-03-25,East US,Storage,55,1774,418,108.22,1.19,1,12,66.0,65.0,67.0,3,1
2023-03-25,East US,Container,72,1966,290,108.22,1.19,1,12,66.0,64.71428571428571,55.0,3,1
2023-03-25,West US,VM,83,1387,245,108.22,1.19,1,12,75.38095238095238,75.71428571428571,69.0,3,1
2023-03-25,West US,Storage,87,641,299,108.22,1.19,1,12,75.38095238095238,77.14285714285714,83.0,3,1
2023-03-25,West US,Container,57,1201,234,108.22,1.19,1,12,75.38095238095238,75.57142857142857,87.0,3,1
2023-03-25,North Europe,VM,68,1095,480,108.22,1.19,1,12,71.0952380952381,64.57142857142857,64.0,3,1
2023-03-25,North Europe,Storage,89,1355,469,108.22,1.19,1,12,71.0952380952381,68.57142857142857,68.0,3,1
2023-03-25,North Europe,Container,75,1113,414,108.22,1.19,1,12,71.0952380952381,68.57142857142857,89.0,3,1
2023-03-25,Southeast Asia,VM,71,582,309,108.22,1.19,1,12,72.04761904761905,75.57142857142857,58.0,3,1
2023-03-25,Southeast Asia,Storage,52,1949,474,108.22,1.19,1,12,72.04761904761905,71.14285714285714,71.0,3,1
2023-03-25,Southeast Asia,Container,58,783,372,108.22,1.19,1,12,72.04761904761905,69.14285714285714,52.0,3,1
2023-03-26,East US,VM,56,1586,272,97.55,0.92,1,12,66.0,65.0,72.0,3,1
2023-03-26,East US,Storage,68,1442,319,97.55,0.92,1,12,66.0,66.14285714285714,56.0,3,1
2023-03-26,East US,Container,87,1960,363,97.55,0.92,1,12,66.0,67.71428571428571,68.0,3,1
2023-03-26,West US,VM,89,964,485,97.55,0.92,1,12,75.38095238095238,77.85714285714286,57.0,3,1
2023-03-26,West US,Storage,58,819,360,97.55,0.92,1,12,75.38095238095238,74.28571428571429,89.0,3,1
2023-03-26,West US,Container,74,1726,426,97.55,0.92,1,12,75.38095238095238,73.85714285714286,58.0,3,1
2023-03-26,North Europe,VM,90,833,421,97.55,0.92,1,12,71.0952380952381,70.71428571428571,75.0,3,1
2023-03-26,North Europe,Storage,90,567,463,97.55,0.92,1,12,71.0952380952381,75.42857142857143,90.0,3,1
2023-03-26,North Europe,Container,51,1650,454,97.55,0.92,1,12,71.0952380952381,75.28571428571429,90.0,3,1
2023-03-26,Southeast Asia,VM,65,976,261,97.55,0.92,1,12,72.04761904761905,69.0,58.0,3,1
2023-03-26,Southeast Asia,Storage,98,931,357,97.55,0.92,1,12,72.04761904761905,71.0,65.0,3,1
2023-03-26,Southeast Asia,Container,61,1558,466,97.55,0.92,1,12,72.04761904761905,66.14285714285714,98.0,3,1
2023-03-27,East US,VM,95,1992,454,91.1,0.92,0,13,77.8,71.42857142857143,87.0,3,1
2023-03-27,East US,Storage,70,1848,475,91.1,0.92,0,13,77.8,71.85714285714286,95.0,3,1
2023-03-27,East US,Container,86,1512,400,91.1,0.92,0,13,77.8,76.28571428571429,70.0,3,1
2023-03-27,West US,VM,58,1847,234,91.1,0.92,0,13,68.26666666666667,72.28571428571429,74.0,3,1
2023-03-27,West US,Storage,66,981,415,91.1,0.92,0,13,68.26666666666667,69.85714285714286,58.0,3,1
2023-03-27,West US,Container,81,1588,207,91.1,0.92,0,13,68.26666666666667,69.0,66.0,3,1
2023-03-27,North Europe,VM,94,842,275,91.1,0.92,0,13,81.13333333333334,79.57142857142857,51.0,3,1
2023-03-27,North Europe,Storage,95,1058,214,91.1,0.92,0,13,81.13333333333334,83.42857142857143,94.0,3,1
2023-03-27,North Europe,Container,90,1158,225,91.1,0.92,0,13,81.13333333333334,83.57142857142857,95.0,3,1
2023-03-27,Southeast Asia,VM,78,905,431,91.1,0.92,0,13,75.66666666666667,69.0,61.0,3,1
2023-03-27,Southeast Asia,Storage,70,1004,356,91.1,0.92,0,13,75.66666666666667,68.85714285714286,78.0,3,1
2023-03-27,Southeast Asia,Container,53,1978,227,91.1,0.92,0,13,75.66666666666667,69.0,70.0,3,1
2023-03-28,East US,VM,53,1929,275,99.23,1.03,0,13,77.8,73.57142857142857,86.0,3,1
2023-03-28,East US,Storage,94,1078,393,99.23,1.03,0,13,77.8,79.0,53.0,3,1
2023-03-28,East US,Container,73,1685,456,99.23,1.03,0,13,77.8,79.71428571428571,94.0,3,1
2023-03-28,West US,VM,57,1610,461,99.23,1.03,0,13,68.26666666666667,69.0,81.0,3,1
2023-03-28,West US,Storage,71,1072,467,99.23,1.03,0,13,68.26666666666667,66.42857142857143,57.0,3,1
2023-03-28,West US,Container,55,1229,482,99.23,1.03,0,13,68.26666666666667,66.0,71.0,3,1
2023-03-28,North Europe,VM,57,1990,292,99.23,1.03,0,13,81.13333333333334,81.0,90.0,3,1
2023-03-28,North Europe,Storage,94,1252,341,99.23,1.03,0,13,81.13333333333334,81.57142857142857,57.0,3,1
2023-03-28,North Europe,Container,84,1955,436,99.23,1.03,0,13,81.13333333333334,80.71428571428571,94.0,3,1
2023-03-28,Southeast Asia,VM,69,1152,388,99.23,1.03,0,13,75.66666666666667,70.57142857142857,53.0,3,1
2023-03-28,Southeast Asia,Storage,87,548,389,99.23,1.03,0,13,75.66666666666667,73.71428571428571,69.0,3,1
2023-03-28,Southeast Asia,Container,57,1054,289,99.23,1.03,0,13,75.66666666666667,67.85714285714286,87.0,3,1
2023-03-29,East US,VM,88,840,444,102.77,1.08,0,13,77.8,79.85714285714286,73.0,3,1
2023-03-29,East US,Storage,98,1203,305,102.77,1.08,0,13,77.8,80.28571428571429,88.0,3,1
2023-03-29,East US,Container,92,881,432,102.77,1.08,0,13,77.8,83.42857142857143,98.0,3,1
2023-03-29,West US,VM,58,1867,236,102.77,1.08,0,13,68.26666666666667,63.714285714285715,55.0,3,1
2023-03-29,West US,Storage,98,1052,216,102.77,1.08,0,13,68.26666666666667,69.42857142857143,58.0,3,1
2023-03-29,West US,Container,73,1318,258,102.77,1.08,0,13,68.26666666666667,70.42857142857143,98.0,3,1
2023-03-29,North Europe,VM,88,682,240,102.77,1.08,0,13,81.13333333333334,86.0,84.0,3,1
2023-03-29,North Europe,Storage,88,896,391,102.77,1.08,0,13,81.13333333333334,85.14285714285714,88.0,3,1
2023-03-29,North Europe,Container,60,1406,326,102.77,1.08,0,13,81.13333333333334,80.14285714285714,88.0,3,1
2023-03-29,Southeast Asia,VM,95,500,367,102.77,1.08,0,13,75.66666666666667,72.71428571428571,57.0,3,1
2023-03-29,Southeast Asia,Storage,93,518,271,102.77,1.08,0,13,75.66666666666667,74.85714285714286,95.0,3,1
2023-03-29,Southeast Asia,Container,57,1456,308,102.77,1.08,0,13,75.66666666666667,73.0,93.0,3,1
2023-03-30,East US,VM,61,944,439,100.13,1.15,0,13,77.8,79.85714285714286,92.0,3,1
2023-03-30,East US,Storage,82,1824,289,100.13,1.15,0,13,77.8,84.0,61.0,3,1
2023-03-30,East US,Container,88,1487,449,100.13,1.15,0,13,77.8,83.14285714285714,82.0,3,1
2023-03-30,West US,VM,54,1019,352,100.13,1.15,0,13,68.26666666666667,66.57142857142857,73.0,3,1
2023-03-30,West US,Storage,76,673,357,100.13,1.15,0,13,68.26666666666667,69.28571428571429,54.0,3,1
2023-03-30,West US,Container,94,930,414,100.13,1.15,0,13,68.26666666666667,72.57142857142857,76.0,3,1
2023-03-30,North Europe,VM,98,1349,345,100.13,1.15,0,13,81.13333333333334,81.28571428571429,60.0,3,1
2023-03-30,North Europe,Storage,51,1847,360,100.13,1.15,0,13,81.13333333333334,80.42857142857143,98.0,3,1
2023-03-30,North Europe,Container,85,1093,346,100.13,1.15,0,13,81.13333333333334,79.14285714285714,51.0,3,1
2023-03-30,Southeast Asia,VM,96,911,283,100.13,1.15,0,13,75.66666666666667,79.14285714285714,57.0,3,1
2023-03-30,Southeast Asia,Storage,98,831,442,100.13,1.15,0,13,75.66666666666667,83.28571428571429,96.0,3,1
2023-03-30,Southeast Asia,Container,64,540,457,100.13,1.15,0,13,75.66666666666667,80.0,98.0,3,1
2023-03-31,East US,VM,78,604,401,97.35,1.27,0,13,77.8,83.85714285714286,88.0,3,1
2023-03-31,East US,Storage,51,1789,409,97.35,1.27,0,13,77.8,78.57142857142857,78.0,3,1
2023-03-31,East US,Container,58,1900,238,97.35,1.27,0,13,77.8,72.85714285714286,51.0,3,1
2023-03-31,West US,VM,77,1270,283,97.35,1.27,0,13,68.26666666666667,75.71428571428571,94.0,3,1
2023-03-31,West US,Storage,55,1166,316,97.35,1.27,0,13,68.26666666666667,75.28571428571429,77.0,3,1
2023-03-31,West US,Container,51,886,495,97.35,1.27,0,13,68.26666666666667,68.57142857142857,55.0,3,1
2023-03-31,North Europe,VM,51,1604,467,97.35,1.27,0,13,81.13333333333334,74.42857142857143,85.0,3,1
2023-03-31,North Europe,Storage,84,734,412,97.35,1.27,0,13,81.13333333333334,73.85714285714286,51.0,3,1
2023-03-31,North Europe,Container,98,1650,422,97.35,1.27,0,13,81.13333333333334,75.28571428571429,84.0,3,1
2023-03-31,Southeast Asia,VM,74,1802,493,97.35,1.27,0,13,75.66666666666667,82.42857142857143,64.0,3,1
2023-03-31,Southeast Asia,Storage,77,776,306,97.35,1.27,0,13,75.66666666666667,79.85714285714286,74.0,3,1
2023-03-31,Southeast Asia,Container,67,919,298,97.35,1.27,0,13,75.66666666666667,76.14285714285714,77.0,3,1
